time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V)
0.00000,0.11000,1.17999,17.42000,0.00000,0.00000,0.00000,13.37691
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37699
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37707
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37716
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37724
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37732
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37739
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37747
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37755
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37763
0.00000,0.01999,1.10000,17.40999,0.00000,0.00000,0.00000,13.37771
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37779
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37787
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37794
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37802
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37810
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37818
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37825
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37833
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37841
0.00000,0.07000,0.96999,17.51000,0.00000,0.00000,0.00000,13.37848
0.00000,0.11000,0.98999,17.52999,0.00000,0.00000,0.00000,13.37856
0.00000,0.11000,0.98999,17.52999,0.00000,0.00000,0.00000,13.37863
0.00000,0.11000,0.98999,17.52999,0.00000,0.00000,0.00000,13.37871
