time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
23.68584,-16,0.475,0.017,3.36999,5.19,58.19999,0.085,-0.387,-0.229,,,,,,,,,
23.68684,-16,0.475,0.017,3.36999,5.19,58.19999,0.085,-0.387,-0.229,,,,,,,,,
23.68784,-16,0.475,0.017,3.36999,5.19,58.19999,0.085,-0.387,-0.229,,,,,,,,,
23.68884,-16,0.475,0.017,3.36999,5.19,58.19999,0.085,-0.387,-0.229,,,,,,,,,
23.68984,-16,0.475,0.017,3.36999,5.19,58.19999,0.085,-0.387,-0.229,,,,,,,,,
23.69084,-16,0.475,0.017,3.36999,5.19,58.19999,0.085,-0.387,-0.229,,,,,,,,,
23.69184,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69284,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69384,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69484,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69584,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69684,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69784,-16,0.475,0.017,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69884,-16,0.475,0.022,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.69984,-16,0.475,0.022,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.70086,-16,0.475,0.022,3.23,5.09999,58.25,0.075,-0.383,-0.226,,,,,,,,,
23.70186,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70286,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70389,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70488,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70586,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70686,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70786,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70888,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.70984,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.71084,-16,0.475,0.022,3.12999,5.33999,58.28999,0.073,-0.383,-0.226,,,,,,,,,
23.71184,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71284,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71384,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71484,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71584,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71684,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71784,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71884,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.71984,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72084,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72184,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72284,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72384,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72484,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72584,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72684,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72784,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72884,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.72984,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.73084,-16,0.475,0.022,2.84999,5.25,58.32999,0.073,-0.38,-0.225,,,,,,,,,
23.73184,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73284,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73384,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73484,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73584,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73685,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73784,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73884,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.73984,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.74084,-16,0.475,0.022,2.87999,5.05999,58.27,0.071,-0.386,-0.222,,,,,,,,,
23.74184,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74284,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74384,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74484,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74584,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74684,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74784,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74884,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.74984,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.75084,-16,0.475,0.022,2.78999,5.25999,58.12999,0.08,-0.403,-0.221,,,,,,,,,
23.75184,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75284,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75384,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75484,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75584,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75684,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75784,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75884,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.75984,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.76084,-16,0.475,0.022,2.76999,4.98,58.09,0.08899,-0.409,-0.221,,,,,,,,,
23.76184,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76284,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76384,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76484,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76584,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76684,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76784,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76884,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.76984,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.77084,-16,0.475,0.022,2.80999,5.00999,58.12999,0.1,-0.414,-0.221,,,,,,,,,
23.77184,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77284,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77384,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77484,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77584,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77684,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77784,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77884,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.77984,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.78084,-16,0.475,0.022,2.92999,4.96,58.11999,0.10099,-0.413,-0.219,,,,,,,,,
23.78184,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78284,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78384,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78484,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78584,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78684,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78784,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78884,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.78984,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.79084,-16,0.475,0.022,2.5,4.65999,58.02999,0.088,-0.406,-0.22,,,,,,,,,
23.79184,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79284,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79386,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79486,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79586,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79689,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79786,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.7989,-16,0.475,0.022,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.79986,-16,0.475,0.02299,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.80088,-16,0.475,0.02299,2.56999,4.69999,57.91999,0.091,-0.399,-0.216,,,,,,,,,
23.80184,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80284,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80384,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80484,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80584,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80684,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80784,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80884,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.80984,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.81084,-16,0.475,0.02299,2.72,4.78999,57.97999,0.087,-0.384,-0.212,,,,,,,,,
23.81184,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81284,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81384,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81484,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81584,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81684,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81784,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81884,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.81984,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.82084,-16,0.475,0.02299,3.15999,5.02999,58.10999,0.078,-0.39,-0.216,,,,,,,,,
23.82184,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82284,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82384,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82484,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82584,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82684,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82784,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82884,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.82984,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.83084,-16,0.475,0.02299,3.06999,5.34999,58.14999,0.075,-0.394,-0.225,,,,,,,,,
23.83184,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83284,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83384,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83484,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83584,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83684,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83784,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83884,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.83984,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.84084,-16,0.475,0.02299,2.78999,5.27999,58.16999,0.075,-0.39,-0.229,,,,,,,,,
23.84184,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84284,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84384,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84484,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84584,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84684,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84784,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84884,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.84984,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.85084,-16,0.475,0.02299,2.73,5.05999,58.12999,0.076,-0.391,-0.229,,,,,,,,,
23.85184,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85284,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85384,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85484,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85584,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85684,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85784,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85884,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.85984,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.86084,-16,0.475,0.02299,2.92999,4.98,58.03999,0.072,-0.391,-0.222,,,,,,,,,
23.86184,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86284,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86384,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86484,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86584,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86684,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86784,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86884,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.86984,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.87084,-16,0.475,0.02299,2.72,4.90999,58,0.079,-0.4,-0.217,,,,,,,,,
23.87184,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87284,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87384,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87484,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87584,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87684,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87784,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87884,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.87984,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88084,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88184,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88284,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88384,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88484,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88584,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88686,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88786,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88886,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.88989,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.89084,-16,0.475,0.02299,2.78999,5,58.02999,0.093,-0.401,-0.216,,,,,,,,,
23.89186,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89288,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89384,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89484,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89584,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89684,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89784,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89885,-16,0.475,0.02299,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.89984,-16,0.475,0.02099,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.90084,-16,0.475,0.02099,2.91999,4.73,57.84,0.097,-0.399,-0.223,,,,,,,,,
23.90184,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90284,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90384,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90484,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90584,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90684,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90784,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90884,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.90984,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.91084,-16,0.475,0.02099,3.02999,4.92,57.81999,0.097,-0.403,-0.223,,,,,,,,,
23.91184,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91284,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91384,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91484,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91584,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91684,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91784,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91884,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.91984,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.92084,-16,0.475,0.02099,2.86999,4.79999,57.81999,0.102,-0.403,-0.221,,,,,,,,,
23.92184,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92284,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92384,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92484,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92584,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92684,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92784,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92884,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.92984,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.93084,-16,0.475,0.02099,2.92999,4.80999,57.89999,0.1,-0.395,-0.216,,,,,,,,,
23.93184,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93284,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93384,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93484,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93584,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93685,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93784,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93884,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.93984,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.94084,-16,0.475,0.02099,3.03999,4.79999,57.96999,0.084,-0.4,-0.215,,,,,,,,,
23.94184,-16,0.475,0.02099,2.84999,4.73999,57.95999,0.075,-0.40399,-0.222,,,,,,,,,
23.94284,-16,0.475,0.02099,2.84999,4.73999,57.95999,0.075,-0.40399,-0.222,,,,,,,,,
23.94384,-16,0.475,0.02099,2.84999,4.73999,57.95999,0.075,-0.40399,-0.222,,,,,,,,,
