time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
206.24789,20,0.475,0.073,2.62999,5.5,60.30999,0.03099,-0.407,-0.153,,,,,,,,,
206.24888,20,0.475,0.073,2.62999,5.5,60.30999,0.03099,-0.407,-0.153,,,,,,,,,
206.2499,20,0.475,0.073,2.62999,5.5,60.30999,0.03099,-0.407,-0.153,,,,,,,,,
206.25088,20,0.475,0.073,2.62999,5.5,60.30999,0.03099,-0.407,-0.153,,,,,,,,,
206.25189,20,0.475,0.073,2.62999,5.5,60.30999,0.03099,-0.407,-0.153,,,,,,,,,
206.25288,20,0.475,0.073,2.62999,5.5,60.30999,0.03099,-0.407,-0.153,,,,,,,,,
206.25389,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.25488,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.25588,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.25688,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.25788,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.25888,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.25988,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.26087,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.26188,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.26287,20,0.475,0.073,2.64999,5.29999,60.36999,0.02599,-0.398,-0.148,,,,,,,,,
206.26388,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.26487,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.26588,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.26687,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.26788,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.26887,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.26988,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27087,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27188,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27287,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27389,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27488,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27589,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27688,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27789,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27888,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.27989,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.28088,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.28189,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.28288,20,0.475,0.073,2.85999,5.46999,60.38999,0.019,-0.403,-0.143,,,,,,,,,
206.28388,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.28488,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.28588,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.28688,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.28788,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.28887,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.28988,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.29087,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.29188,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.29287,20,0.475,0.073,2.62999,5.79999,60.36999,0.01299,-0.40399,-0.157,,,,,,,,,
206.29388,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.29487,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.29588,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.29687,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.29788,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.29887,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.29988,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.30087,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.30189,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.30288,20,0.475,0.073,2.48,5.67999,60.44999,0.009,-0.396,-0.159,,,,,,,,,
206.30389,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.30488,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.30589,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.30688,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.3079,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.30891,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.30993,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.31089,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.3119,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.31294,20,0.475,0.073,2.67999,5.71999,60.47999,0.001,-0.401,-0.15499,,,,,,,,,
206.31388,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.31488,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.31588,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.31687,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.31788,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.31887,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.31988,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.32087,20,0.475,0.073,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.32188,20,0.475,0.075,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.32287,20,0.475,0.075,2.76999,5.76999,60.52,0.003,-0.413,-0.151,,,,,,,,,
206.32388,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.32487,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.32588,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.32687,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.32788,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.32887,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.32989,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.33088,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.33189,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.33288,20,0.475,0.075,2.57999,5.78999,60.52,0.01299,-0.406,-0.151,,,,,,,,,
206.33389,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.33488,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.33589,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.33688,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.33789,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.33888,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.33988,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.34088,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.34188,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.34288,20,0.475,0.075,2.41999,5.63999,60.39999,0.017,-0.405,-0.152,,,,,,,,,
206.34388,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.34487,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.34588,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.34687,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.34788,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.34887,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.34988,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.35087,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.35189,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.35287,20,0.475,0.075,2.69,5.36999,60.38999,0.019,-0.403,-0.151,,,,,,,,,
206.35388,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.35488,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.35588,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.35687,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.35789,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.35888,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.35989,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.36088,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.36189,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.36288,20,0.475,0.075,2.72,5.63999,60.47999,0.027,-0.406,-0.151,,,,,,,,,
206.36389,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.36488,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.36589,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.36688,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.36788,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.36888,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.36988,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.37088,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.37188,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.37287,20,0.475,0.075,2.67999,5.75999,60.5,0.036,-0.403,-0.153,,,,,,,,,
206.37388,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.37487,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.37588,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.37687,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.37788,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.37887,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.37988,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.38087,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.38188,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.38287,20,0.475,0.075,2.51999,5.56999,60.34,0.032,-0.399,-0.156,,,,,,,,,
206.38388,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.38487,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.38589,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.38688,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.38789,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.38888,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.38989,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.39088,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.39189,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.39288,20,0.475,0.075,2.81999,5.38999,60.27999,0.02599,-0.403,-0.15499,,,,,,,,,
206.39389,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.39488,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.39588,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.39688,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.39788,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.39888,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.39988,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.40089,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.4019,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.4029,20,0.475,0.075,3.07999,5.71,60.5,0.029,-0.40399,-0.15,,,,,,,,,
206.40393,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.40489,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.40589,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.40693,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.40788,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.40887,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.40988,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.41087,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.41188,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.41288,20,0.475,0.075,2.66999,5.73,60.63999,0.032,-0.399,-0.147,,,,,,,,,
206.41389,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.41488,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.41589,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.41688,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.41789,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.41888,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.4199,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.42088,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.42189,20,0.475,0.075,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.42288,20,0.475,0.082,2.45,5.58999,60.54999,0.027,-0.395,-0.148,,,,,,,,,
206.42388,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.42488,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.42588,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.42687,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.42788,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.42889,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.42988,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43087,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43188,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43287,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43388,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43487,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43588,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43687,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43788,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43887,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.43988,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.44088,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.44189,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.44288,20,0.475,0.082,2.72,5.44999,60.43,0.03099,-0.395,-0.15,,,,,,,,,
206.44389,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.44488,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.44589,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.44688,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.44789,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.44888,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.44989,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.45088,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.45188,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.45288,20,0.475,0.082,2.79999,5.81999,60.27999,0.024,-0.388,-0.159,,,,,,,,,
206.45388,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.45487,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.45588,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.45687,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.45788,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.45887,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.45988,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.46087,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.46188,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.46287,20,0.475,0.082,2.67999,5.75,60.54999,0.03,-0.391,-0.15499,,,,,,,,,
206.46388,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.46487,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.46588,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.46687,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.46789,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.4689,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.46989,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.47088,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.47189,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.47288,20,0.475,0.082,2.67999,5.35999,60.64999,0.024,-0.397,-0.149,,,,,,,,,
206.47389,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.47488,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.47589,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.47688,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.47789,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.47888,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.47988,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.48088,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.48188,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.48287,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.48388,20,0.475,0.082,2.75999,5.44,60.41999,0.025,-0.403,-0.147,,,,,,,,,
206.48487,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.48588,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.48687,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.48789,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.48887,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.48988,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.49087,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.49188,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.49287,20,0.475,0.082,2.81999,5.44,60.32999,0.024,-0.407,-0.149,,,,,,,,,
206.49389,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.49491,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.49591,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.49693,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.4979,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.49891,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.4999,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.5009,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.50195,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.50288,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.50389,20,0.475,0.082,2.54999,5.71999,60.20999,0.02799,-0.412,-0.153,,,,,,,,,
206.50488,20,0.475,0.082,2.57999,5.44999,60.18999,0.025,-0.418,-0.154,,,,,,,,,
206.50588,20,0.475,0.082,2.57999,5.44999,60.18999,0.025,-0.418,-0.154,,,,,,,,,
206.50688,20,0.475,0.082,2.57999,5.44999,60.18999,0.025,-0.418,-0.154,,,,,,,,,
206.50788,20,0.475,0.082,2.57999,5.44999,60.18999,0.025,-0.418,-0.154,,,,,,,,,
206.50888,20,0.475,0.082,2.57999,5.44999,60.18999,0.025,-0.418,-0.154,,,,,,,,,
206.50988,20,0.475,0.082,2.57999,5.44999,60.18999,0.025,-0.418,-0.154,,,,,,,,,
