time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m)
64.56926,-8,64.56926,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57026,-8,64.57026,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57126,-8,64.57126,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57226,-8,64.57226,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57326,-8,64.57326,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57426,-8,64.57426,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57526,-8,64.57526,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57626,-8,64.57626,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57726,-8,64.57726,3.03999,5.06999,49.04999,0.02,-0.338,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57826,-8,64.57826,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.57926,-8,64.57926,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58029,-8,64.58029,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58128,-8,64.58128,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58229,-8,64.58229,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.5833,-8,64.5833,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58426,-8,64.58426,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58528,-8,64.58528,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58628,-8,64.58628,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58731,-8,64.58731,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58828,-8,64.58828,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.58928,-8,64.58928,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59034,-8,64.59034,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59127,-8,64.59127,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59231,-8,64.59231,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59327,-8,64.59327,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59431,-8,64.59431,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59531,-8,64.59531,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59629,-8,64.59629,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59735,-8,64.59735,2.91999,5.98,48.93999,0.035,-0.331,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59828,-8,64.59828,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.59929,-8,64.59929,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60026,-8,64.60026,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60126,-8,64.60126,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60226,-8,64.60226,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60326,-8,64.60326,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60426,-8,64.60426,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60526,-8,64.60526,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60626,-8,64.60626,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60726,-8,64.60726,2.61999,5.46999,48.95,0.01399,-0.321,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60826,-8,64.60826,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.60926,-8,64.60926,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61026,-8,64.61026,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61126,-8,64.61126,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61226,-8,64.61226,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61326,-8,64.61326,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61426,-8,64.61426,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61526,-8,64.61526,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61626,-8,64.61626,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61726,-8,64.61726,3.08999,5.21999,49.00999,0.016,-0.327,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61826,-8,64.61826,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.61926,-8,64.61926,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62026,-8,64.62026,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62126,-8,64.62126,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62226,-8,64.62226,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62326,-8,64.62326,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62426,-8,64.62426,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62526,-8,64.62526,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62626,-8,64.62626,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62726,-8,64.62726,3.00999,6.05999,48.96999,0.022,-0.327,-0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62826,-8,64.62826,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.62926,-8,64.62926,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63026,-8,64.63026,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63126,-8,64.63126,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63226,-8,64.63226,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63326,-8,64.63326,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63426,-8,64.63426,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63526,-8,64.63526,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63626,-8,64.63626,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63726,-8,64.63726,2.28999,6.10999,48.96999,0.018,-0.317,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63826,-8,64.63826,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.63926,-8,64.63926,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64026,-8,64.64026,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64126,-8,64.64126,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64226,-8,64.64226,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64326,-8,64.64326,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64426,-8,64.64426,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64526,-8,64.64526,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64626,-8,64.64626,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64727,-8,64.64727,2.51999,5.40999,49.02,0.008,-0.32,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64828,-8,64.64828,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.64928,-8,64.64928,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65031,-8,64.65031,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65126,-8,64.65126,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65229,-8,64.65229,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65328,-8,64.65328,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65436,-8,64.65436,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65528,-8,64.65528,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65631,-8,64.65631,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65728,-8,64.65728,3.05999,5.17999,48.98999,0.01399,-0.33299,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.6583,-8,64.6583,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.65927,-8,64.65927,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66026,-8,64.66026,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66126,-8,64.66126,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66226,-8,64.66226,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66326,-8,64.66326,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66426,-8,64.66426,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66526,-8,64.66526,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66626,-8,64.66626,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66726,-8,64.66726,2.82999,5.92,48.91999,0.022,-0.329,-0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66826,-8,64.66826,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.66926,-8,64.66926,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67026,-8,64.67026,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67126,-8,64.67126,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67226,-8,64.67226,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67326,-8,64.67326,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67427,-8,64.67427,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67526,-8,64.67526,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67626,-8,64.67626,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67726,-8,64.67726,2.34999,5.98999,48.93999,0.024,-0.324,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67826,-8,64.67826,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.67926,-8,64.67926,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68029,-8,64.68029,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68128,-8,64.68128,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68228,-8,64.68228,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68331,-8,64.68331,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68427,-8,64.68427,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68527,-8,64.68527,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68628,-8,64.68628,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68737,-8,64.68737,2.59999,5.26999,49.03999,0.015,-0.328,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.68831,-8,64.68831,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.6893,-8,64.6893,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69026,-8,64.69026,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69126,-8,64.69126,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69226,-8,64.69226,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69326,-8,64.69326,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69427,-8,64.69427,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69526,-8,64.69526,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69626,-8,64.69626,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69726,-8,64.69726,3.03999,5.30999,49.09999,0.021,-0.339,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69826,-8,64.69826,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.69926,-8,64.69926,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70027,-8,64.70027,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70126,-8,64.70126,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70227,-8,64.70227,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70326,-8,64.70326,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70426,-8,64.70426,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70526,-8,64.70526,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70626,-8,64.70626,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70726,-8,64.70726,2.88999,6.08999,49.02,0.03299,-0.33299,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70826,-8,64.70826,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.70926,-8,64.70926,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71026,-8,64.71026,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71126,-8,64.71126,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71226,-8,64.71226,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71326,-8,64.71326,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71427,-8,64.71427,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71526,-8,64.71526,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71627,-8,64.71627,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71726,-8,64.71726,2.25,6.19,48.89999,0.027,-0.324,-0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71826,-8,64.71826,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.71926,-8,64.71926,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72026,-8,64.72026,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72126,-8,64.72126,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72226,-8,64.72226,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72326,-8,64.72326,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72427,-8,64.72427,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72526,-8,64.72526,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72626,-8,64.72626,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72726,-8,64.72726,2.55999,5.44,48.93,0.024,-0.325,-0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72827,-8,64.72827,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.72927,-8,64.72927,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73027,-8,64.73027,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73126,-8,64.73126,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73226,-8,64.73226,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73326,-8,64.73326,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73426,-8,64.73426,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73526,-8,64.73526,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73626,-8,64.73626,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73726,-8,64.73726,3.31999,5.35999,48.96999,0.029,-0.335,-0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73826,-8,64.73826,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.73926,-8,64.73926,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74026,-8,64.74026,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74126,-8,64.74126,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74227,-8,64.74227,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74326,-8,64.74326,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74427,-8,64.74427,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74526,-8,64.74526,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.74626,-8,64.74626,2.97,5.75,49.00999,0.03099,-0.335,-0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
