time,imu gyro data x,imu gyro data y,imu gyro data z,imu acc data x,imu acc data y,imu acc data z,ekf acc data x,ekf acc data y,ekf acc data z,ekf _state vel,gps_vel_z,output_delayed_vel_z,output_delayed_pos_z,state attitude x,state attitude y,state attitude z,state velocity x,state velocity y,state velocity z,state position x,state position y,state position z,front_servo out,right_servo out,back_servo out,left_servo out,motor out,bettery voltage
50.888,-0.6054,0.60087,0.52599,-9.43632,-15.1163,-0.73691,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.64329,11.86789,11.86789,7.6066,0.57735,13.06499
50.88899,-0.6054,0.60087,0.52599,-9.43632,-15.1163,-0.73691,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.62134,11.83652,11.83652,7.57259,0.57735,13.06499
50.88999,-0.62991,-0.03623,0.36079,3.80419,-10.80009,-13.09218,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.62134,11.83652,11.83652,7.57259,0.57735,13.06499
50.89099,-0.62991,-0.03623,0.36079,3.80419,-10.80009,-13.09218,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.53764,12.01813,12.01813,7.10115,0.57735,13.06499
50.89199,0.41594,-0.19265,0.27472,7.65625,15.69052,-17.63808,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.53764,12.01813,12.01813,7.10115,0.57735,13.06253
50.893,0.41594,-0.19265,0.27472,7.65625,15.69052,-17.63808,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.24394,12.07116,12.07116,7.14669,0.57735,13.06253
50.894,0.3352,0.38716,0.52972,-4.93349,8.79033,-7.38828,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.24394,12.07116,12.07116,7.14669,0.57735,13.06253
50.895,0.3352,0.38716,0.52972,-4.93349,8.79033,-7.38828,-0.13459,0.21862,-0.04175,-0.12045,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.07818,12.03185,12.03185,7.26507,0.57735,13.06253
50.89599,-0.72984,0.51533,0.65576,-5.85224,-18.27929,-2.70361,-0.13459,0.21862,-0.04175,-0.12363,0,-0.1137,-1.09806,0.33982,-0.69222,-105.87061,0.06424,-0.06913,-0.12672,-0.86089,2.13933,-0.91053,1.07818,12.03185,12.03185,7.26507,0.57735,13.06253
50.89699,-0.72984,0.51533,0.65576,-5.85224,-18.27929,-2.70361,-0.02877,0.39257,0.00866,-0.12363,0,-0.1137,-1.09806,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,1.03137,11.96226,11.96226,7.28726,0.57735,13.06277
50.89799,-0.54384,-0.02451,0.41568,4.78994,-8.24482,-13.60419,-0.02877,0.39257,0.00866,-0.12357,0,-0.1137,-1.09806,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,1.03137,11.96226,11.96226,7.28726,0.57735,13.06277
50.89899,-0.54384,-0.02451,0.41568,4.78994,-8.24482,-13.60419,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.82472,11.96374,11.96374,7.274,0.57735,13.06277
50.9,0.5092,-0.05622,0.28191,7.19209,18.15009,-17.3414,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.82472,11.96374,11.96374,7.274,0.57735,13.06277
50.901,0.5092,-0.05622,0.28191,7.19209,18.15009,-17.3414,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.52476,12.11967,12.11967,6.97844,0.57735,13.06277
50.902,0.22835,0.5108,0.46444,-7.45527,6.21591,-3.5458,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.52476,12.11967,12.11967,6.97844,0.57735,13.06373
50.90299,0.22835,0.5108,0.46444,-7.45527,6.21591,-3.5458,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.39562,12.06001,12.06001,7.06203,0.57735,13.06373
50.90399,-0.83749,0.47803,0.53292,-5.84267,-18.63818,-2.42607,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.39562,12.06001,12.06001,7.06203,0.57735,13.06373
50.90499,-0.83749,0.47803,0.53292,-5.84267,-18.63818,-2.42607,-0.02877,0.39257,0.00866,-0.12349,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.38409,12.00724,12.00724,7.02337,0.57735,13.06373
50.90599,-0.48416,-0.1612,0.33147,6.34511,-4.81865,-15.6666,-0.02877,0.39257,0.00866,-0.12515,0,-0.11718,-1.09949,0.28412,-0.55471,-105.72104,0.06934,-0.06525,-0.12743,-0.8601,2.1391,-0.91214,0.38409,12.00724,12.00724,7.02337,0.57735,13.06373
50.907,-0.48416,-0.1612,0.33147,6.34511,-4.81865,-15.6666,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,0.19124,12.04154,12.04154,6.99101,0.57735,13.06236
50.908,0.54624,-0.12656,0.32615,6.35468,18.59511,-17.03037,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,0.19124,12.04154,12.04154,6.99101,0.57735,13.06236
50.909,0.54624,-0.12656,0.32615,6.35468,18.59511,-17.03037,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.10394,12.06932,12.06932,7.10956,0.57735,13.06236
50.90999,0.13829,0.47403,0.59927,-7.35957,3.73242,-3.47402,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.10394,12.06932,12.06932,7.10956,0.57735,13.06236
50.91099,0.13829,0.47403,0.59927,-7.35957,3.73242,-3.47402,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.24935,12.14741,12.14741,6.88129,0.57735,13.06236
50.91199,-0.83456,0.38477,0.62165,-4.94306,-20.63838,-4.01474,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.24935,12.14741,12.14741,6.88129,0.57735,13.0585
50.91299,-0.83456,0.38477,0.62165,-4.94306,-20.63838,-4.01474,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.27205,12.07737,12.07737,6.91593,0.57735,13.0585
50.914,-0.34906,-0.21956,0.31762,8.3166,-2.94287,-16.68105,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.27205,12.07737,12.07737,6.91593,0.57735,13.0585
50.915,-0.34906,-0.21956,0.31762,8.3166,-2.94287,-16.68105,0.06231,0.29465,-0.019,-0.12515,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.47399,12.07757,12.07757,6.96452,0.57735,13.0585
50.916,0.58861,-0.06421,0.24727,3.21083,19.73876,-14.75742,0.06231,0.29465,-0.019,-0.1256,0,-0.11914,-1.10095,0.21509,-0.42063,-105.5439,0.07268,-0.05834,-0.12781,-0.85926,2.13899,-0.91373,-0.47399,12.07757,12.07757,6.96452,0.57735,13.0585
50.91699,0.58861,-0.06421,0.24727,3.21083,19.73876,-14.75742,-0.06408,0.26141,0.10022,-0.1256,0,-0.11914,-1.10095,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.7285,12.06038,12.06038,7.14733,0.57735,13.05442
50.91799,0.04369,0.518,0.51373,-8.23525,0.28232,-2.47392,-0.06408,0.26141,0.10022,-0.12597,0,-0.11914,-1.10095,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.7285,12.06038,12.06038,7.14733,0.57735,13.05442
50.91899,0.04369,0.518,0.51373,-8.23525,0.28232,-2.47392,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.7673,11.96764,11.96764,7.32294,0.57735,13.05442
50.91999,-0.84921,0.26992,0.58035,-4.47412,-20.15507,-4.1248,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.7673,11.96764,11.96764,7.32294,0.57735,13.05442
50.921,-0.84921,0.26992,0.58035,-4.47412,-20.15507,-4.1248,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.67992,12.17019,12.17019,6.62423,0.57735,13.05442
50.922,-0.22436,-0.35386,0.3861,9.29277,0.94267,-18.19316,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.67992,12.17019,12.17019,6.62423,0.57735,13.04838
50.923,-0.22436,-0.35386,0.3861,9.29277,0.94267,-18.19316,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.83792,12.16029,12.16029,6.72717,0.57735,13.04838
50.92399,0.61339,-0.10392,0.42047,3.49316,19.33203,-15.39863,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-0.83792,12.16029,12.16029,6.72717,0.57735,13.04838
50.92499,0.61339,-0.10392,0.42047,3.49316,19.33203,-15.39863,-0.06408,0.26141,0.10022,-0.12617,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-1.03946,12.10279,12.10279,6.98047,0.57735,13.04838
50.92599,-0.11298,0.50094,0.66375,-7.23515,-3.2874,-3.55058,-0.06408,0.26141,0.10022,-0.12654,0,-0.11992,-1.10242,0.13497,-0.29444,-105.34754,0.07736,-0.05244,-0.12756,-0.85837,2.13895,-0.91532,-1.03946,12.10279,12.10279,6.98047,0.57735,13.04838
50.92699,-0.11298,0.50094,0.66375,-7.23515,-3.2874,-3.55058,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.04942,11.95779,11.95779,7.21645,0.57735,13.04164
50.928,-0.93528,0.26806,0.59394,-3.82333,-21.67675,-4.53632,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.04942,11.95779,11.95779,7.21645,0.57735,13.04164
50.929,-0.93528,0.26806,0.59394,-3.82333,-21.67675,-4.53632,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.04905,11.84957,11.84957,7.3254,0.57735,13.04164
50.93,-0.13189,-0.30083,0.28698,8.62763,1.80878,-17.45625,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.04905,11.84957,11.84957,7.3254,0.57735,13.04164
50.93099,-0.13189,-0.30083,0.28698,8.62763,1.80878,-17.45625,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.36253,11.94658,11.94658,7.15304,0.57735,13.04164
50.93199,0.67734,-0.04716,0.29257,1.21064,20.65752,-12.9582,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.36253,11.94658,11.94658,7.15304,0.57735,13.03884
50.93299,0.67734,-0.04716,0.29257,1.21064,20.65752,-12.9582,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.56075,11.89365,11.89365,7.39514,0.57735,13.03884
50.93399,-0.11964,0.43007,0.55024,-8.21132,-4.30664,-2.11025,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.56075,11.89365,11.89365,7.39514,0.57735,13.03884
50.935,-0.11964,0.43007,0.55024,-8.21132,-4.30664,-2.11025,-0.28138,0.18178,0.07519,-0.12654,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.51614,11.76536,11.76536,7.59699,0.57735,13.03884
50.936,-0.83802,0.05435,0.55637,-0.68427,-18.8583,-6.85234,-0.28138,0.18178,0.07519,-0.12628,0,-0.1206,-1.1039,0.05761,-0.18866,-105.14131,0.08014,-0.04349,-0.1275,-0.85733,2.13886,-0.91691,-1.51614,11.76536,11.76536,7.59699,0.57735,13.03884
50.937,-0.83802,0.05435,0.55637,-0.68427,-18.8583,-6.85234,-0.3228,0.00319,-0.13345,-0.12628,0,-0.1206,-1.1039,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.44841,11.66724,11.66724,7.7063,0.57735,13.0385
50.93799,-0.00905,-0.4274,0.38477,9.70429,5.90009,-19.2124,-0.3228,0.00319,-0.13345,-0.12625,0,-0.1206,-1.1039,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.44841,11.66724,11.66724,7.7063,0.57735,13.0385
50.93899,-0.00905,-0.4274,0.38477,9.70429,5.90009,-19.2124,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.58119,11.62124,11.62124,7.89537,0.57735,13.0385
50.93999,0.60886,0.00479,0.47003,1.04794,18.09267,-12.89599,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.58119,11.62124,11.62124,7.89537,0.57735,13.0385
50.941,0.60886,0.00479,0.47003,1.04794,18.09267,-12.89599,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.43558,12.01689,12.01689,6.74522,0.57735,13.0385
50.942,-0.2566,0.47563,0.66349,-9.96269,-8.71376,-0.40195,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.43558,12.01689,12.01689,6.74522,0.57735,13.03766
50.943,-0.2566,0.47563,0.66349,-9.96269,-8.71376,-0.40195,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.35944,11.84915,11.84915,6.97215,0.57735,13.03766
50.944,-0.76954,0.01172,0.53558,-0.21533,-17.78642,-7.94814,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.35944,11.84915,11.84915,6.97215,0.57735,13.03766
50.94499,-0.76954,0.01172,0.53558,-0.21533,-17.78642,-7.94814,-0.3228,0.00319,-0.13345,-0.126,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.3045,11.73461,11.73461,7.07417,0.57735,13.03766
50.94599,0.20917,-0.44445,0.29497,8.27353,8.12998,-18.64296,-0.3228,0.00319,-0.13345,-0.12555,0,-0.12063,-1.10537,-0.01825,-0.10613,-104.92503,0.07951,-0.03297,-0.12853,-0.85628,2.13888,-0.91851,-1.3045,11.73461,11.73461,7.07417,0.57735,13.03766
50.94699,0.20917,-0.44445,0.29497,8.27353,8.12998,-18.64296,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-1.4187,11.67274,11.67274,7.23883,0.57735,13.03857
50.948,0.71438,0.01279,0.40768,0.36845,18.52334,-11.68056,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-1.4187,11.67274,11.67274,7.23883,0.57735,13.03857
50.949,0.71438,0.01279,0.40768,0.36845,18.52334,-11.68056,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-1.44146,11.54243,11.54243,7.49778,0.57735,13.03857
50.95,-0.29683,0.41994,0.64537,-9.92441,-10.34072,-1.05751,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-1.44146,11.54243,11.54243,7.49778,0.57735,13.03857
50.951,-0.29683,0.41994,0.64537,-9.92441,-10.34072,-1.05751,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-0.97927,11.8249,11.8249,6.26591,0.57735,13.03857
50.95199,-0.75701,-0.06235,0.54145,0.87568,-16.95859,-9.04394,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-0.97927,11.8249,11.8249,6.26591,0.57735,13.04307
50.95299,-0.75701,-0.06235,0.54145,0.87568,-16.95859,-9.04394,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-0.81869,11.69299,11.69299,6.33098,0.57735,13.04307
50.95399,0.25393,-0.42127,0.3384,7.55097,9.19707,-17.78642,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-0.81869,11.69299,11.69299,6.33098,0.57735,13.04307
50.955,0.25393,-0.42127,0.3384,7.55097,9.19707,-17.78642,-0.1906,-0.05466,-0.14659,-0.12555,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-0.8572,11.61771,11.61771,6.4736,0.57735,13.04307
50.956,0.6507,0.07514,0.45032,-2.10546,15.26464,-10.54169,-0.1906,-0.05466,-0.14659,-0.12642,0,-0.12046,-1.10682,-0.08886,-0.04659,-104.70475,0.07609,-0.02187,-0.12996,-0.85523,2.13911,-0.92009,-0.8572,11.61771,11.61771,6.4736,0.57735,13.04307
50.957,0.6507,0.07514,0.45032,-2.10546,15.26464,-10.54169,-0.268,0.12496,-0.08052,-0.12642,0,-0.12046,-1.10682,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.82197,11.48403,11.48403,6.69226,0.57735,13.05169
50.958,-0.35412,0.3797,0.59687,-10.03447,-12.6998,-0.86611,-0.268,0.12496,-0.08052,-0.12638,0,-0.12046,-1.10682,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.82197,11.48403,11.48403,6.69226,0.57735,13.05169
50.95899,-0.35412,0.3797,0.59687,-10.03447,-12.6998,-0.86611,-0.268,0.12496,-0.08052,-0.12608,0,-0.12046,-1.10682,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.58727,11.30785,11.30785,6.80712,0.57735,13.05169
50.95999,-0.64856,-0.18012,0.40928,2.69882,-14.98232,-10.81923,-0.268,0.12496,-0.08052,-0.12868,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.58727,11.30785,11.30785,6.80712,0.57735,13.05169
50.96099,-0.64856,-0.18012,0.40928,2.69882,-14.98232,-10.81923,-0.268,0.12496,-0.08052,-0.12868,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.43443,11.3714,11.3714,6.30407,0.57735,13.05169
50.962,0.38423,-0.47483,0.23528,7.75673,13.20224,-17.65244,-0.268,0.12496,-0.08052,-0.12868,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.43443,11.3714,11.3714,6.30407,0.57735,13.06153
50.963,0.38423,-0.47483,0.23528,7.75673,13.20224,-17.65244,-0.268,0.12496,-0.08052,-0.12868,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.4468,11.31052,11.31052,6.45234,0.57735,13.06153
50.964,0.58488,0.07194,0.44206,-3.60322,12.37441,-8.23525,-0.268,0.12496,-0.08052,-0.12868,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.4468,11.31052,11.31052,6.45234,0.57735,13.06153
50.965,0.58488,0.07194,0.44206,-3.60322,12.37441,-8.23525,-0.268,0.12496,-0.08052,-0.12868,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.36105,11.18366,11.18366,6.68992,0.57735,13.06153
50.96599,-0.43966,0.29177,0.63977,-8.00078,-14.31718,-1.39726,-0.268,0.12496,-0.08052,-0.13136,0,-0.12168,-1.10835,-0.1428,-0.01276,-104.47898,0.07108,-0.0112,-0.13157,-0.85422,2.13944,-0.92169,-0.36105,11.18366,11.18366,6.68992,0.57735,13.06153
50.96699,-0.43966,0.29177,0.63977,-8.00078,-14.31718,-1.39726,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,-0.111,11.02188,11.02188,6.83395,0.57735,13.06604
50.96799,-0.5148,-0.28324,0.45964,3.9956,-12.56103,-12.14951,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,-0.111,11.02188,11.02188,6.83395,0.57735,13.06604
50.969,-0.5148,-0.28324,0.45964,3.9956,-12.56103,-12.14951,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.02412,10.92615,10.92615,6.91906,0.57735,13.06604
50.97,0.57982,-0.45351,0.30936,8.26396,15.58046,-17.87734,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.02412,10.92615,10.92615,6.91906,0.57735,13.06604
50.971,0.57982,-0.45351,0.30936,8.26396,15.58046,-17.87734,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.304,11.2523,11.2523,5.80339,0.57735,13.06604
50.972,0.60966,0.12923,0.53052,-6.23984,12.65673,-6.14414,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.304,11.2523,11.2523,5.80339,0.57735,13.06615
50.97299,0.60966,0.12923,0.53052,-6.23984,12.65673,-6.14414,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.4458,11.09094,11.09094,6.03078,0.57735,13.06615
50.97399,-0.50574,0.24168,0.69466,-7.1538,-15.93457,-1.77529,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.4458,11.09094,11.09094,6.03078,0.57735,13.06615
50.97499,-0.50574,0.24168,0.69466,-7.1538,-15.93457,-1.77529,-0.29645,0.32709,-0.08705,-0.13136,0,-0.12469,-1.10989,-0.17566,0.00213,-104.25375,0.0648,0.002,-0.13296,-0.85327,2.13997,-0.92337,0.75012,10.9,10.9,6.12698,0.57735,13.06615
